source,paper,formulation_id,experiment_id,assay_category,composition_confidence,ionizable_mol_pct,helper_mol_pct,cholesterol_mol_pct,peg_mol_pct,il_to_helper_ratio,il_to_chol_ratio,chol_to_helper_ratio,peg_chain_numeric,dose_mg_per_kg,targeting_encoded,helper_is_cationic,species_mouse,species_nhp,species_human,assay_barcode_delivery,assay_depletion,assay_editing,assay_knockdown,assay_protein_expression,hl_dspc,hl_dope,hl_dotap,hl_ddab,hl_dotma,hl_epc,receptor_cd117,receptor_cd45,clone_2b8,clone_ack2,clone_igg,il_molecular_weight,il_logp,il_tpsa,il_hbd,il_hba,il_rotatable_bonds,il_num_rings,il_heavy_atom_count,target,metric_type,covalent_lipid_mol_pct
lian_2024,lian_2024,Lian_A11_original_discovery,Lian_A11_original_discovery_screen_n1,protein_expression,MEDIUM,19.0,19.0,38.1,3.8,1.0,0.4986876640419947,2.005263157894737,14.0,0.6,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,677.56,10.84,82.14,0.0,7.0,35.0,0.0,48.0,2,reporter_pct,20.0
lian_2024,lian_2024,Lian_A12,Lian_A12_screen_n1,protein_expression,MEDIUM,19.0,19.0,38.1,3.8,1.0,0.4986876640419947,2.005263157894737,14.0,0.6,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,677.56,10.84,82.14,0.0,7.0,35.0,0.0,48.0,2,reporter_pct,20.0
lian_2024,lian_2024,Lian_A13,Lian_A13_screen_n1,protein_expression,MEDIUM,19.0,19.0,38.1,3.8,1.0,0.4986876640419947,2.005263157894737,14.0,0.6,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,677.56,10.84,82.14,0.0,7.0,35.0,0.0,48.0,1,reporter_pct,20.0
lian_2024,lian_2024,Lian_A13,Lian_A13_validated_n3,protein_expression,HIGH,19.0,19.0,38.1,3.8,1.0,0.4986876640419947,2.005263157894737,14.0,0.6,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,677.56,10.84,82.14,0.0,7.0,35.0,0.0,48.0,2,reporter_pct,20.0
lian_2024,lian_2024,Lian_C6,Lian_C6_screen_n1,protein_expression,MEDIUM,19.0,19.0,38.1,3.8,1.0,0.4986876640419947,2.005263157894737,14.0,0.6,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,677.56,10.84,82.14,0.0,7.0,35.0,0.0,48.0,2,reporter_pct,20.0
lian_2024,lian_2024,Lian_C6,Lian_C6_validated_n3,protein_expression,HIGH,19.0,19.0,38.1,3.8,1.0,0.4986876640419947,2.005263157894737,14.0,0.6,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,677.56,10.84,82.14,0.0,7.0,35.0,0.0,48.0,2,reporter_pct,20.0
lian_2024,lian_2024,Lian_C7,Lian_C7_screen_n1,protein_expression,MEDIUM,19.0,19.0,38.1,3.8,1.0,0.4986876640419947,2.005263157894737,14.0,0.6,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,677.56,10.84,82.14,0.0,7.0,35.0,0.0,48.0,1,reporter_pct,20.0
lian_2024,lian_2024,Lian_C8,Lian_C8_screen_n1,protein_expression,MEDIUM,19.0,19.0,38.1,3.8,1.0,0.4986876640419947,2.005263157894737,14.0,0.6,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,677.56,10.84,82.14,0.0,7.0,35.0,0.0,48.0,2,reporter_pct,20.0
lian_2024,lian_2024,Lian_C9,Lian_C9_screen_n1,protein_expression,MEDIUM,19.0,19.0,38.1,3.8,1.0,0.4986876640419947,2.005263157894737,14.0,0.6,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,677.56,10.84,82.14,0.0,7.0,35.0,0.0,48.0,2,reporter_pct,20.0
lian_2024,lian_2024,Lian_C10,Lian_C10_screen_n1,protein_expression,MEDIUM,19.0,19.0,38.1,3.8,1.0,0.4986876640419947,2.005263157894737,14.0,0.6,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,677.56,10.84,82.14,0.0,7.0,35.0,0.0,48.0,2,reporter_pct,20.0
lian_2024,lian_2024,Lian_AT4,Lian_AT4_screen_n1,protein_expression,MEDIUM,19.0,19.0,38.1,3.8,1.0,0.4986876640419947,2.005263157894737,14.0,0.6,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,677.56,10.84,82.14,0.0,7.0,35.0,0.0,48.0,1,reporter_pct,20.0
lian_2024,lian_2024,Lian_AT5,Lian_AT5_screen_n1,protein_expression,MEDIUM,19.0,19.0,38.1,3.8,1.0,0.4986876640419947,2.005263157894737,14.0,0.6,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,677.56,10.84,82.14,0.0,7.0,35.0,0.0,48.0,2,reporter_pct,20.0
lian_2024,lian_2024,Lian_AT6,Lian_AT6_screen_n1,protein_expression,MEDIUM,19.0,19.0,38.1,3.8,1.0,0.4986876640419947,2.005263157894737,14.0,0.6,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,677.56,10.84,82.14,0.0,7.0,35.0,0.0,48.0,1,reporter_pct,20.0
lian_2024,lian_2024,Lian_AT7,Lian_AT7_screen_n1,protein_expression,MEDIUM,19.0,19.0,38.1,3.8,1.0,0.4986876640419947,2.005263157894737,14.0,0.6,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,677.56,10.84,82.14,0.0,7.0,35.0,0.0,48.0,1,reporter_pct,20.0
lian_2024,lian_2024,Lian_TC,Lian_TC_screen_n1,protein_expression,MEDIUM,19.0,19.0,38.1,3.8,1.0,0.4986876640419947,2.005263157894737,14.0,0.6,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,677.56,10.84,82.14,0.0,7.0,35.0,0.0,48.0,1,reporter_pct,20.0
lian_2024,lian_2024,Lian_CC,Lian_CC_screen_n1,protein_expression,MEDIUM,19.0,19.0,38.1,3.8,1.0,0.4986876640419947,2.005263157894737,14.0,0.6,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,677.56,10.84,82.14,0.0,7.0,35.0,0.0,48.0,2,reporter_pct,20.0
lian_2024,lian_2024,Lian_AA10,Lian_AA10_screen_n1,protein_expression,MEDIUM,19.0,19.0,38.1,3.8,1.0,0.4986876640419947,2.005263157894737,14.0,0.6,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,677.56,10.84,82.14,0.0,7.0,35.0,0.0,48.0,2,reporter_pct,20.0
lian_2024,lian_2024,Lian_AA11,Lian_AA11_screen_n1,protein_expression,MEDIUM,19.0,19.0,38.1,3.8,1.0,0.4986876640419947,2.005263157894737,14.0,0.6,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,677.56,10.84,82.14,0.0,7.0,35.0,0.0,48.0,2,reporter_pct,20.0
lian_2024,lian_2024,Lian_AA11,Lian_AA11_validated_n3,protein_expression,HIGH,19.0,19.0,38.1,3.8,1.0,0.4986876640419947,2.005263157894737,14.0,0.6,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,677.56,10.84,82.14,0.0,7.0,35.0,0.0,48.0,2,reporter_pct,20.0
